filename,block_collection,page_number,block_index,block_type,level,line_count,span_count,score,text
GDI_0685.pdf,preproc_blocks,7,7,text,,7,7,0.988,"O desenvolvimento do caminhão elétrico para utilização em serviços de manutenção de redes de distribuição de energia foi concluído com sucesso, os veículos estão em operação há mais de seis meses e sua utilização foi incorporada junto a frota da concessionária. A autonomia da bateria atendeu às necessidades de todos os percursos e atividades, não sendo relatado nenhum problema quanto a este quesito. Os resultados apresentados foram satisfatórios e indicam que o caminhão elétrico com carregador embarcado, desenvolvido para manutenção de rede de distribuição de energia, atende aos parâmetros fornecidos pelos fabricantes para os componentes preestabelecidos no escopo do projeto."
GDI_0685.pdf,para_blocks,7,8,text,,5,5,0.9861,"Ao se avaliar os dados da telemetria dos caminhões é possível concluir que os veículos estão sendo utilizados na operação cotidiana das bases. O veículo de Mairiporã chegou a percorrer uma distância de 210 km em um único dia, sem necessitar de recargas intermediárias e retornando a base com aproximadamente 30% de bateria. De forma geral, os veículos percorreram distâncias de aproximadamente 50 km por dia para o período avaliado, o que é bem inferior a autonomia de fábrica de 200km."
GDI_0685.pdf,preproc_blocks,7,8,text,,5,5,0.9861,"Ao se avaliar os dados da telemetria dos caminhões é possível concluir que os veículos estão sendo utilizados na operação cotidiana das bases. O veículo de Mairiporã chegou a percorrer uma distância de 210 km em um único dia, sem necessitar de recargas intermediárias e retornando a base com aproximadamente 30% de bateria. De forma geral, os veículos percorreram distâncias de aproximadamente 50 km por dia para o período avaliado, o que é bem inferior a autonomia de fábrica de 200km."
GDI_0685.pdf,para_blocks,7,9,text,,5,5,0.9844,"Os usuários dos caminhões (eletricistas, operadores e motoristas) apontaram que a utilização dos veículos é simples e muito eficiente, e citaram que o fato do caminhão elétrico não fazer barulho é um ganho em termos de qualidade de trabalho. Como benefícios para a concessionária, pode-se citar a redução de emissões de gases combustíveis no meio ambiente em função da utilização de motor elétrico para o caminhão ao invés de motor a diesel e a redução no número de manutenções previstas para os veículos."
GDI_0685.pdf,preproc_blocks,7,9,text,,5,5,0.9844,"Os usuários dos caminhões (eletricistas, operadores e motoristas) apontaram que a utilização dos veículos é simples e muito eficiente, e citaram que o fato do caminhão elétrico não fazer barulho é um ganho em termos de qualidade de trabalho. Como benefícios para a concessionária, pode-se citar a redução de emissões de gases combustíveis no meio ambiente em função da utilização de motor elétrico para o caminhão ao invés de motor a diesel e a redução no número de manutenções previstas para os veículos."
GDI_0685.pdf,para_blocks,7,11,text,,5,5,0.984,"Os autores expressam seu agradecimento aos profissionais da Neoenergia Elektro e do grupo Neoenergia, do Instituto de Pesquisa para o Desenvolvimento – LACTEC, BYD Brasil e à Agência Nacional de Energia Elétrica ANEEL pela motivação, colaboração e incentivo recebidos para o desenvolvimento deste trabalho, que é parte integrante de um projeto de Pesquisa e Desenvolvimento ANEEL, intitulado ""PD-00385-0069/2019 Desenvolvimento de caminhão elétrico para manutenção de redes de distribuição de energia”."
GDI_0685.pdf,preproc_blocks,7,11,text,,5,5,0.984,"Os autores expressam seu agradecimento aos profissionais da Neoenergia Elektro e do grupo Neoenergia, do Instituto de Pesquisa para o Desenvolvimento – LACTEC, BYD Brasil e à Agência Nacional de Energia Elétrica ANEEL pela motivação, colaboração e incentivo recebidos para o desenvolvimento deste trabalho, que é parte integrante de um projeto de Pesquisa e Desenvolvimento ANEEL, intitulado ""PD-00385-0069/2019 Desenvolvimento de caminhão elétrico para manutenção de redes de distribuição de energia”."
GDI_0685.pdf,para_blocks,7,13,text,,4,5,0.9748,[1] ANEEL. (2019). Agência abre chamada de P&D estratégico sobre Mobilidade Elétrica Eficiente [Online]. Agência Nacional de Energia Elétrica. Available: http://www.aneel.gov.br/sala-de-imprensa-exibicao-2/- /asset_publisher/zXQREz8EVlZ6/content/agencia-abre-chamada-de-p-d-estrategico-sobre-mobilidade-eletrica- eficiente/656877?inheritRedirect=false. Acessado em 29 de Julho 2020.
GDI_0685.pdf,preproc_blocks,7,13,text,,4,5,0.9748,[1] ANEEL. (2019). Agência abre chamada de P&D estratégico sobre Mobilidade Elétrica Eficiente [Online]. Agência Nacional de Energia Elétrica. Available: http://www.aneel.gov.br/sala-de-imprensa-exibicao-2/- /asset_publisher/zXQREz8EVlZ6/content/agencia-abre-chamada-de-p-d-estrategico-sobre-mobilidade-eletrica- eficiente/656877?inheritRedirect=false. Acessado em 29 de Julho 2020.
GDI_0685.pdf,para_blocks,7,14,text,,4,4,0.9743,"[2] NEOENERGIA. Com o objetivo de contribuir para a descarbonização, companhia está ampliando infraestrutura de recarga de veículos elétricos nas suas áreas de atuação. Neoenergia, 2023. Disponivel em: <https://www.neoenergia.com/pt-br/te-interessa/inovacao/Paginas/mobilidade-eletrica.aspx>. Acesso em: 14 jun. 2023."
GDI_0685.pdf,preproc_blocks,7,14,text,,4,4,0.9743,"[2] NEOENERGIA. Com o objetivo de contribuir para a descarbonização, companhia está ampliando infraestrutura de recarga de veículos elétricos nas suas áreas de atuação. Neoenergia, 2023. Disponivel em: <https://www.neoenergia.com/pt-br/te-interessa/inovacao/Paginas/mobilidade-eletrica.aspx>. Acesso em: 14 jun. 2023."
GDI_0685.pdf,para_blocks,8,2,ref_text,,2,2,0.9549,"[3] NEOENERGIA ELEKTRO. Relatório final do projeto “Desenvolvimento de Caminhão Elétrico para Manutenção de Redes de Distribuição de Energia”. Neoenergia Elektro, 2023."
GDI_0685.pdf,preproc_blocks,8,2,ref_text,,2,2,0.9549,"[3] NEOENERGIA ELEKTRO. Relatório final do projeto “Desenvolvimento de Caminhão Elétrico para Manutenção de Redes de Distribuição de Energia”. Neoenergia Elektro, 2023."
GDI_0685.pdf,para_blocks,8,3,ref_text,,2,2,0.9548,"[4] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 5370: Conectores de cobre para condutores elétricos em sistemas de potência, p. 12, 1990."
GDI_0685.pdf,preproc_blocks,8,3,ref_text,,2,2,0.9548,"[4] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 5370: Conectores de cobre para condutores elétricos em sistemas de potência, p. 12, 1990."
GDI_0685.pdf,para_blocks,8,4,ref_text,,2,2,0.9524,"[5] ELEKTRO Eletricidade e Serviços S.A.. ELEKTRO ND.34: Especificação de conectores para redes de distribuição de energia elétrica. Campinas, p.36, 2015."
GDI_0685.pdf,preproc_blocks,8,4,ref_text,,2,2,0.9524,"[5] ELEKTRO Eletricidade e Serviços S.A.. ELEKTRO ND.34: Especificação de conectores para redes de distribuição de energia elétrica. Campinas, p.36, 2015."
GDI_0685.pdf,para_blocks,8,5,ref_text,,2,2,0.9533,"[6] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 16593: Ensaio não destrutivo - Emissão acústica - Procedimento para ensaio em cestas aéreas isoladas e não isoladas, 2017."
GDI_0685.pdf,preproc_blocks,8,5,ref_text,,2,2,0.9533,"[6] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 16593: Ensaio não destrutivo - Emissão acústica - Procedimento para ensaio em cestas aéreas isoladas e não isoladas, 2017."
GDI_0685.pdf,para_blocks,8,6,ref_text,,2,2,0.95,"[7] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 16092: Cestas aéreas - Especificações e ensaios, 2018."
GDI_0685.pdf,preproc_blocks,8,6,ref_text,,2,2,0.95,"[7] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 16092: Cestas aéreas - Especificações e ensaios, 2018."
GDI_0685.pdf,para_blocks,9,4,text,,9,9,0.9878,"(1) ANA PAULA OENING Graduada em Matemática Industrial (2004), mestrado na área de otimização não linear (2006) e doutorado na área de previsão de carga (2014), obtidos na Universidade Federal do Paraná. Pesquisadora do Lactec - Instituto de Tecnologia para o Desenvolvimento, na área de Sistemas Elétricos e professora no Mestrado Profissional em Desenvolvimento de Tecnologia. Atua no desenvolvimento de propostas, negociação, gerência e execução de projetos de Pesquisa & Desenvolvimento e consultorias. Tem experiências nas áreas de planejamento e operação de sistemas de energia elétrica, mercado e comercialização de energia, análise de viabilidade econômica, pesquisa operacional, otimização, inteligência computacional e previsão de séries temporais."
GDI_0685.pdf,preproc_blocks,9,4,text,,9,9,0.9878,"(1) ANA PAULA OENING Graduada em Matemática Industrial (2004), mestrado na área de otimização não linear (2006) e doutorado na área de previsão de carga (2014), obtidos na Universidade Federal do Paraná. Pesquisadora do Lactec - Instituto de Tecnologia para o Desenvolvimento, na área de Sistemas Elétricos e professora no Mestrado Profissional em Desenvolvimento de Tecnologia. Atua no desenvolvimento de propostas, negociação, gerência e execução de projetos de Pesquisa & Desenvolvimento e consultorias. Tem experiências nas áreas de planejamento e operação de sistemas de energia elétrica, mercado e comercialização de energia, análise de viabilidade econômica, pesquisa operacional, otimização, inteligência computacional e previsão de séries temporais."
GDI_0685.pdf,para_blocks,9,5,text,,7,7,0.9874,"(2) SIGNIE LAUREANO FRANÇA SANTOS Possui graduação em Engenharia Elétrica com ênfase em Eletrotécnica, mestrado em Engenharia Elétrica com ênfase em Sistemas de Potência e doutorado em Engenharia e Ciência de Materiais, na Universidade Federal do Paraná (UFPR). Atualmente é Pesquisadora Plena do Lactec e Docente nos cursos de graduação em Engenharia na FAE Centro Universitário. Tem experiência na área de Engenharia Elétrica no desenvolvimento de propostas, negociação, gerência e execução de projetos de Pesquisa & Desenvolvimento (PD ANEEL), com ênfase nas áreas de Redes de Distribuição e Transmissão de Energia, Equipamentos de AT, Eletromobilidade, Energias Renováveis e Simulação Computacional de Transitórios e Campos Eletromagnéticos."
GDI_0685.pdf,preproc_blocks,9,5,text,,7,7,0.9874,"(2) SIGNIE LAUREANO FRANÇA SANTOS Possui graduação em Engenharia Elétrica com ênfase em Eletrotécnica, mestrado em Engenharia Elétrica com ênfase em Sistemas de Potência e doutorado em Engenharia e Ciência de Materiais, na Universidade Federal do Paraná (UFPR). Atualmente é Pesquisadora Plena do Lactec e Docente nos cursos de graduação em Engenharia na FAE Centro Universitário. Tem experiência na área de Engenharia Elétrica no desenvolvimento de propostas, negociação, gerência e execução de projetos de Pesquisa & Desenvolvimento (PD ANEEL), com ênfase nas áreas de Redes de Distribuição e Transmissão de Energia, Equipamentos de AT, Eletromobilidade, Energias Renováveis e Simulação Computacional de Transitórios e Campos Eletromagnéticos."
GDI_0685.pdf,para_blocks,9,6,text,,4,4,0.9809,"(3) NATAN BARBIZAN Possui Pós-Graduação em Engenharia Mecânica pelo Centro Universitário Salesiano de São Paulo – UNISAL (2021). Atualmente é Engenheiro Projetista Sênior - BYD do Brasil. Tem experiência na área de Engenharia Mecânica, com ênfase em Pesquisa e Desenvolvimento. Possui 13 anos de experiência na Indústria Automóvel Pesada (ônibus e caminhões)."
GDI_0685.pdf,preproc_blocks,9,6,text,,4,4,0.9809,"(3) NATAN BARBIZAN Possui Pós-Graduação em Engenharia Mecânica pelo Centro Universitário Salesiano de São Paulo – UNISAL (2021). Atualmente é Engenheiro Projetista Sênior - BYD do Brasil. Tem experiência na área de Engenharia Mecânica, com ênfase em Pesquisa e Desenvolvimento. Possui 13 anos de experiência na Indústria Automóvel Pesada (ônibus e caminhões)."
