document_id,filename,block_collection,page_index,page_number,block_index,block_type,block_level,line_index,line_text,line_text_length,span_count,line_x0,line_y0,line_x1,line_y1,line_width,line_height,line_area
gdi_0685,GDI_0685.pdf,preproc_blocks,4,5,6,text,,2,16092:2018 [7]). Em ensaios para simulação das recargas de oportunidade do CE foram validados os procedimentos,110,1,67.0,381.0,531.0,390.0,464.0,9.0,4176.0
gdi_0685,GDI_0685.pdf,preproc_blocks,4,5,6,text,,3,"para conexão segura e eficiente à rede de BT. Também foram monitoradas grandezas elétricas, em etapas de pré-",109,1,65.0,391.0,531.0,401.0,466.0,10.0,4660.0
gdi_0685,GDI_0685.pdf,preproc_blocks,4,5,6,text,,4,"inicialização, início e interrupção de recarga da bateria, com carregamentos efetivos entre 15 e 35 kW, onde o",110,1,66.0,402.0,531.0,411.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,4,5,6,text,,5,carregador do CE manteve o consumo de corrente constante e não houveram valores consideráveis de potência,105,1,66.0,412.0,531.0,421.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,4,5,6,text,,6,"reativa durante o carregamento (fator de potência superior a 0,92). Quanto à curva de carga da bateria verificou-se",115,1,66.0,423.0,531.0,432.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,4,5,6,text,,7,que entre 47-99% há um comportamento linear (≈2h) e entre 99-100% o carregamento ocorre de forma mais lenta,107,1,66.0,433.0,531.0,442.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,4,5,6,text,,8,"(≈20min). Ainda foram avaliadas a temperatura das conexões, da carcaça do motor e do inversor durante operação",110,1,68.0,444.0,531.0,452.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,4,5,6,text,,9,"do cesto aéreo, a vibração do motor, ruído interno na cabine, entre outros, e todos tiveram os requisitos atendidos e",117,1,67.0,455.0,531.0,462.0,464.0,7.0,3248.0
gdi_0685,GDI_0685.pdf,preproc_blocks,4,5,6,text,,10,valores abaixo da especificação dos fabricantes.,48,1,67.0,465.0,260.0,472.0,193.0,7.0,1351.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,2,title,2.0,0,2.5 MONITORAMENTO OPERAÇÂO,26,1,66.0,85.0,217.0,96.0,151.0,11.0,1661.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,3,text,,0,"Em campo, foi realizado o monitoramento da operação dos protótipos, nas cidades de Limeira e Mairiporã no estado",112,1,67.0,101.0,531.0,110.0,464.0,9.0,4176.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,3,text,,1,de São Paulo. Os veículos entraram em operação após a finalização dos testes a partir do mês de outubro de 2022.,112,1,67.0,112.0,530.0,121.0,463.0,9.0,4167.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,4,text,,0,"Foram realizados dois dias de monitoramento assistido, o primeiro monitoramento e acompanhamento foi realizado",110,1,66.0,128.0,531.0,137.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,4,text,,1,no caminhão elétrico e nas operações realizadas na base da NEOENERGIA ELEKTRO em Limeira/SP. A Figura 8,103,1,67.0,139.0,531.0,147.0,464.0,8.0,3712.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,4,text,,2,mostra algumas imagens do caminhão elétrico em operação nesta unidade. Durante o período de operação foram,106,1,67.0,150.0,530.0,158.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,4,text,,3,"percorridos aproximadamente 75 km, com aclive máximo de 11,8% e velocidade máxima de 59 km/h, apresentando",106,1,67.0,160.0,530.0,168.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,4,text,,4,"um consumo de 31,2 % da bateria do caminhão elétrico.",53,1,67.0,170.0,291.0,178.0,224.0,8.0,1792.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,9,text,,0,O segundo monitoramento e acompanhamento foi realizado no caminhão elétrico nas operações realizadas na base,108,1,67.0,380.0,531.0,390.0,464.0,10.0,4640.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,9,text,,1,da NEOENERGIA ELEKTRO em Mairiporã/SP. A Figura 9 mostra algumas imagens do caminhão elétrico em,96,1,66.0,389.0,531.0,401.0,465.0,12.0,5580.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,9,text,,2,"operação nesta unidade. Durante o período de operação foram percorridos aproximadamente 58 km, com aclive",105,1,67.0,402.0,530.0,410.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,9,text,,3,"máximo de 20,85% e velocidade máxima de 75 km/h, apresentando um consumo de 35,2 % da bateria do caminhão",105,1,66.0,411.0,531.0,421.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,9,text,,4,elétrico.,9,1,66.0,422.0,99.0,432.0,33.0,10.0,330.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,14,text,,0,"A Tabela 2 apresenta as estatísticas obtidas no período de monitoramento dos caminhões, entre outubro e novembro",112,1,66.0,624.0,531.0,634.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,14,text,,1,de 2022. É possível identificar que o caminhão de Mairiporã foi utilizado durante maior número de dias no período,113,1,66.0,635.0,531.0,645.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,14,text,,2,"de outubro e novembro, consequentemente ele percorreu maior distância e teve maiores tempos totais de ignição",109,1,66.0,645.0,531.0,655.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,14,text,,3,"ligada e em movimento. No entanto, ao se analisar as médias diárias, é possível notar que o tempo médio diário de",113,1,66.0,657.0,531.0,665.0,465.0,8.0,3720.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,14,text,,4,ignição ligada do caminhão de Mairiporã é inferior ao de Limeira (cerca de 1h 25min) enquanto o de movimento é,110,1,66.0,666.0,532.0,676.0,466.0,10.0,4660.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,14,text,,5,"maior em aproximadamente 30min. Já no trajeto percorrido, as médias diárias para os dois veículos são semelhantes,",114,1,66.0,677.0,530.0,686.0,464.0,9.0,4176.0
gdi_0685,GDI_0685.pdf,preproc_blocks,5,6,14,text,,6,de 46km e 49km respectivamente.,31,1,66.0,687.0,204.0,695.0,138.0,8.0,1104.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,4,text,,0,"No caminhão de Mairiporã a maior distância percorrida foi de 210 km, levemente acima da autonomia de fábrica de",111,1,66.0,222.0,531.0,231.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,4,text,,1,"200 km. Nesse dia, o veículo se deslocou até a cidade de Campinas para passar por uma revisão na fábrica da BYD.",112,1,67.0,233.0,529.0,241.0,462.0,8.0,3696.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,4,text,,2,O trajeto de ida e volta foi realizado sem recargas intermediárias e o motorista informou que o veículo retornou à,114,1,67.0,243.0,531.0,252.0,464.0,9.0,4176.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,4,text,,3,"base com aproximadamente 30% de carga na bateria. Essa quilometragem superior à autonomia prevista se deve,",107,1,67.0,254.0,530.0,262.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,4,text,,4,"principalmente, ao freio regenerativo, bastante utilizado pois o percurso possui longos trechos de declive.",107,1,67.0,263.0,487.0,273.0,420.0,10.0,4200.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,5,text,,0,"A maior distância percorrida em um dia pelo caminhão de Limeira foi de 103 km, bem abaixo da autonomia do veículo.",114,1,67.0,280.0,529.0,288.0,462.0,8.0,3696.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,5,text,,1,"De maneira geral, a média de quilômetros percorridos durante os dois meses pelos dois caminhões foi de 48 km/dia,",113,1,67.0,291.0,529.0,299.0,462.0,8.0,3696.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,5,text,,2,o que é bem inferior a autonomia prevista.,42,1,67.0,301.0,236.0,310.0,169.0,9.0,1521.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,6,title,2.0,0,3.0 CONCLUSÃO,13,1,67.0,320.0,139.0,331.0,72.0,11.0,792.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,7,text,,0,O desenvolvimento do caminhão elétrico para utilização em serviços de manutenção de redes de distribuição de,108,1,67.0,338.0,531.0,346.0,464.0,8.0,3712.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,7,text,,1,"energia foi concluído com sucesso, os veículos estão em operação há mais de seis meses e sua utilização foi",107,1,67.0,348.0,531.0,357.0,464.0,9.0,4176.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,7,text,,2,incorporada junto a frota da concessionária. A autonomia da bateria atendeu às necessidades de todos os percursos,113,1,66.0,357.0,532.0,367.0,466.0,10.0,4660.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,7,text,,3,"e atividades, não sendo relatado nenhum problema quanto a este quesito. Os resultados apresentados foram",104,1,66.0,369.0,531.0,378.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,7,text,,4,"satisfatórios e indicam que o caminhão elétrico com carregador embarcado, desenvolvido para manutenção de rede",110,1,67.0,379.0,531.0,387.0,464.0,8.0,3712.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,7,text,,5,"de distribuição de energia, atende aos parâmetros fornecidos pelos fabricantes para os componentes",98,1,67.0,390.0,531.0,398.0,464.0,8.0,3712.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,7,text,,6,preestabelecidos no escopo do projeto.,38,1,67.0,400.0,224.0,409.0,157.0,9.0,1413.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,8,text,,0,Ao se avaliar os dados da telemetria dos caminhões é possível concluir que os veículos estão sendo utilizados na,112,1,67.0,416.0,530.0,424.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,8,text,,1,"operação cotidiana das bases. O veículo de Mairiporã chegou a percorrer uma distância de 210 km em um único dia,",112,1,67.0,426.0,530.0,436.0,463.0,10.0,4630.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,8,text,,2,sem necessitar de recargas intermediárias e retornando a base com aproximadamente 30% de bateria. De forma,106,1,67.0,437.0,530.0,445.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,8,text,,3,"geral, os veículos percorreram distâncias de aproximadamente 50 km por dia para o período avaliado, o que é bem",111,1,67.0,447.0,531.0,457.0,464.0,10.0,4640.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,8,text,,4,inferior a autonomia de fábrica de 200km.,41,1,67.0,458.0,233.0,466.0,166.0,8.0,1328.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,9,text,,0,"Os usuários dos caminhões (eletricistas, operadores e motoristas) apontaram que a utilização dos veículos é simples",115,1,66.0,473.0,531.0,483.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,9,text,,1,"e muito eficiente, e citaram que o fato do caminhão elétrico não fazer barulho é um ganho em termos de qualidade",112,1,67.0,485.0,530.0,493.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,9,text,,2,"de trabalho. Como benefícios para a concessionária, pode-se citar a redução de emissões de gases combustíveis",109,1,66.0,495.0,531.0,504.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,9,text,,3,no meio ambiente em função da utilização de motor elétrico para o caminhão ao invés de motor a diesel e a redução,113,1,66.0,505.0,531.0,514.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,9,text,,4,no número de manutenções previstas para os veículos.,52,1,67.0,516.0,288.0,524.0,221.0,8.0,1768.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,10,title,2.0,0,4.0 AGRADECIMENTOS,18,1,67.0,537.0,168.0,547.0,101.0,10.0,1010.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,11,text,,0,"Os autores expressam seu agradecimento aos profissionais da Neoenergia Elektro e do grupo Neoenergia, do",104,1,67.0,552.0,531.0,562.0,464.0,10.0,4640.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,11,text,,1,"Instituto de Pesquisa para o Desenvolvimento – LACTEC, BYD Brasil e à Agência Nacional de Energia Elétrica",106,1,66.0,563.0,531.0,572.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,11,text,,2,"ANEEL pela motivação, colaboração e incentivo recebidos para o desenvolvimento deste trabalho, que é parte",106,1,66.0,573.0,531.0,582.0,465.0,9.0,4185.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,11,text,,3,"integrante de um projeto de Pesquisa e Desenvolvimento ANEEL, intitulado ""PD-00385-0069/2019 Desenvolvimento",108,1,67.0,584.0,530.0,592.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,11,text,,4,de caminhão elétrico para manutenção de redes de distribuição de energia”.,74,1,66.0,594.0,372.0,603.0,306.0,9.0,2754.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,12,title,2.0,0,REFERÊNCIAS,11,1,67.0,622.0,132.0,635.0,65.0,13.0,845.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,13,text,,0,[1] ANEEL. (2019). Agência abre chamada de P&D estratégico sobre Mobilidade Elétrica Eficiente [Online]. Agência,112,1,66.0,645.0,531.0,655.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,13,text,,1,Nacional de Energia Elétrica. Available: http://www.aneel.gov.br/sala-de-imprensa-exibicao-2/-,94,2,67.0,655.0,531.0,666.0,464.0,11.0,5104.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,13,text,,2,/asset_publisher/zXQREz8EVlZ6/content/agencia-abre-chamada-de-p-d-estrategico-sobre-mobilidade-eletrica-,104,1,67.0,666.0,510.0,675.0,443.0,9.0,3987.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,13,text,,3,eficiente/656877?inheritRedirect=false. Acessado em 29 de Julho 2020.,69,1,67.0,677.0,354.0,685.0,287.0,8.0,2296.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,14,text,,0,"[2] NEOENERGIA. Com o objetivo de contribuir para a descarbonização, companhia está ampliando infraestrutura",108,1,67.0,698.0,531.0,706.0,464.0,8.0,3712.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,14,text,,1,"de recarga de veículos elétricos nas suas áreas de atuação. Neoenergia, 2023. Disponivel em:",92,1,66.0,707.0,531.0,717.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,14,text,,2,<https://www.neoenergia.com/pt-br/te-interessa/inovacao/Paginas/mobilidade-eletrica.aspx>. Acesso em: 14 jun.,109,1,66.0,717.0,531.0,727.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,6,7,14,text,,3,2023.,5,1,66.0,728.0,91.0,738.0,25.0,10.0,250.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,2,ref_text,,0,[3] NEOENERGIA ELEKTRO. Relatório final do projeto “Desenvolvimento de Caminhão Elétrico para Manutenção,104,1,67.0,86.0,529.0,95.0,462.0,9.0,4158.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,2,ref_text,,1,"de Redes de Distribuição de Energia”. Neoenergia Elektro, 2023.",63,1,67.0,96.0,331.0,104.0,264.0,8.0,2112.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,3,ref_text,,0,[4] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 5370: Conectores de cobre para condutores,96,1,66.0,115.0,531.0,126.0,465.0,11.0,5115.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,3,ref_text,,1,"elétricos em sistemas de potência, p. 12, 1990.",47,1,67.0,127.0,255.0,136.0,188.0,9.0,1692.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,4,ref_text,,0,[5] ELEKTRO Eletricidade e Serviços S.A.. ELEKTRO ND.34: Especificação de conectores para redes de distribuição,111,1,67.0,148.0,531.0,157.0,464.0,9.0,4176.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,4,ref_text,,1,"de energia elétrica. Campinas, p.36, 2015.",42,1,67.0,158.0,237.0,168.0,170.0,10.0,1700.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,5,ref_text,,0,[6] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 16593: Ensaio não destrutivo - Emissão,93,1,66.0,177.0,532.0,187.0,466.0,10.0,4660.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,5,ref_text,,1,"acústica - Procedimento para ensaio em cestas aéreas isoladas e não isoladas, 2017.",83,1,67.0,189.0,410.0,198.0,343.0,9.0,3087.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,6,ref_text,,0,[7] ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. ABNT NBR 16092: Cestas aéreas - Especificações e,94,1,65.0,208.0,531.0,221.0,466.0,13.0,6058.0
gdi_0685,GDI_0685.pdf,preproc_blocks,7,8,6,ref_text,,1,"ensaios, 2018.",14,1,66.0,219.0,126.0,229.0,60.0,10.0,600.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,2,title,2.0,0,DADOS BIOGRÁFICOS,17,1,66.0,83.0,164.0,96.0,98.0,13.0,1274.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,4,text,,0,"(1) ANA PAULA OENING Graduada em Matemática Industrial (2004), mestrado na área de",82,1,155.0,105.0,526.0,115.0,371.0,10.0,3710.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,4,text,,1,"otimização não linear (2006) e doutorado na área de previsão de carga (2014), obtidos na",88,1,155.0,115.0,526.0,125.0,371.0,10.0,3710.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,4,text,,2,Universidade Federal do Paraná. Pesquisadora do Lactec - Instituto de Tecnologia para o,87,1,155.0,125.0,526.0,135.0,371.0,10.0,3710.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,4,text,,3,"Desenvolvimento, na área de Sistemas Elétricos e professora no Mestrado Profissional em",87,1,155.0,136.0,525.0,145.0,370.0,9.0,3330.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,4,text,,4,"Desenvolvimento de Tecnologia. Atua no desenvolvimento de propostas, negociação,",80,1,155.0,145.0,525.0,156.0,370.0,11.0,4070.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,4,text,,5,gerência e execução de projetos de Pesquisa & Desenvolvimento e consultorias. Tem,81,1,155.0,156.0,525.0,165.0,370.0,9.0,3330.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,4,text,,6,"experiências nas áreas de planejamento e operação de sistemas de energia elétrica, mercado",90,1,155.0,165.0,525.0,174.0,370.0,9.0,3330.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,4,text,,7,"e comercialização de energia, análise de viabilidade econômica, pesquisa operacional,",85,1,155.0,176.0,525.0,185.0,370.0,9.0,3330.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,4,text,,8,"otimização, inteligência computacional e previsão de séries temporais.",70,1,155.0,186.0,437.0,195.0,282.0,9.0,2538.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,5,text,,0,"(2) SIGNIE LAUREANO FRANÇA SANTOS Possui graduação em Engenharia Elétrica com ênfase em Eletrotécnica,",102,1,67.0,206.0,531.0,216.0,464.0,10.0,4640.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,5,text,,1,mestrado em Engenharia Elétrica com ênfase em Sistemas de Potência e doutorado em Engenharia e Ciência de,105,1,66.0,216.0,531.0,226.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,5,text,,2,"Materiais, na Universidade Federal do Paraná (UFPR). Atualmente é Pesquisadora Plena do Lactec e Docente nos",108,1,66.0,227.0,531.0,237.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,5,text,,3,cursos de graduação em Engenharia na FAE Centro Universitário. Tem experiência na área de Engenharia Elétrica,109,1,66.0,237.0,531.0,247.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,5,text,,4,"no desenvolvimento de propostas, negociação, gerência e execução de projetos de Pesquisa & Desenvolvimento",106,1,67.0,249.0,531.0,257.0,464.0,8.0,3712.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,5,text,,5,"(PD ANEEL), com ênfase nas áreas de Redes de Distribuição e Transmissão de Energia, Equipamentos de AT,",103,1,67.0,258.0,530.0,267.0,463.0,9.0,4167.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,5,text,,6,"Eletromobilidade, Energias Renováveis e Simulação Computacional de Transitórios e Campos Eletromagnéticos.",106,1,66.0,268.0,528.0,278.0,462.0,10.0,4620.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,6,text,,0,(3) NATAN BARBIZAN Possui Pós-Graduação em Engenharia Mecânica pelo Centro Universitário Salesiano de São,105,1,66.0,289.0,531.0,299.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,6,text,,1,Paulo – UNISAL (2021). Atualmente é Engenheiro Projetista Sênior - BYD do Brasil. Tem experiência na área de,108,1,66.0,299.0,531.0,309.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,6,text,,2,"Engenharia Mecânica, com ênfase em Pesquisa e Desenvolvimento. Possui 13 anos de experiência na Indústria",105,1,67.0,311.0,530.0,319.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,6,text,,3,Automóvel Pesada (ônibus e caminhões).,38,1,67.0,321.0,234.0,329.0,167.0,8.0,1336.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,7,text,,0,(4) LEONARDO LOMBARDO FERREIRA Assistente de Engenharia Sênior na BYD do Brasil.Estudante de,92,1,67.0,340.0,531.0,350.0,464.0,10.0,4640.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,7,text,,1,engenharia elétrica com 3 anos de experiência no ramo de manutenção elétrica e 1 ano em vendas técnicas.,104,1,67.0,352.0,530.0,360.0,463.0,8.0,3704.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,7,text,,2,"Entusiasta em diversos segmentos como: manutenções elétricas, infraestrutura e engenharia, projetos elétricos,",110,1,66.0,361.0,531.0,371.0,465.0,10.0,4650.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,7,text,,3,"geração e distribuição de energia, I.A, automação industrial.Formação acadêmicaUniversidade Anhanguera -",104,1,66.0,372.0,532.0,381.0,466.0,9.0,4194.0
gdi_0685,GDI_0685.pdf,preproc_blocks,8,9,7,text,,4,Bacharelado em engenharia elétrica (2020 - 2024);SENAI São Paulo - Técnico em mecatrônica (2013 - 2015);SENAI,109,1,67.0,383.0,531.0,391.0,464.0,8.0,3712.0
